#Organism/Name,Strain,CladeID,BioSample,BioProject,Group,SubGroup,Assembly,Size (Mb),GC%,Replicons,WGS,Scaffolds,Genes,Proteins,Release Date,Modify Date,Level,RefSeq FTP,GenBank FTP
"Staphylococcus epidermidis","SNUT",19993,SAMN04386398 ,PRJNA308053,"Terrabacteria group","Firmicutes",GCA_001516785.1 ,2.51166,32,-,LQRB01,48,2462,2286,2016/01/15,2017/03/27,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/516/785/GCF_001516785.1_ASM151678v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/516/785/GCA_001516785.1_ASM151678v1
"Staphylococcus epidermidis","B45679-10",19993,SAMN06335551 ,PRJNA374795,"Terrabacteria group","Firmicutes",GCA_002156425.1 ,2.54608,31.9,-,MVFV01,53,2529,2369,2017/05/22,2017/05/24,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/425/GCF_002156425.1_ASM215642v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/156/425/GCA_002156425.1_ASM215642v1
"Staphylococcus epidermidis","SCH-13",19993,SAMN07839766 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750015.1 ,2.43517,32.1,-,PEJC01,54,2406,2245,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/015/GCF_002750015.1_ASM275001v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/015/GCA_002750015.1_ASM275001v1
"Staphylococcus epidermidis","SCH-16",19993,SAMN07839769 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750025.1 ,2.53473,32.5,-,PEJF01,164,2474,2287,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/025/GCF_002750025.1_ASM275002v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/025/GCA_002750025.1_ASM275002v1
"Staphylococcus epidermidis","SCH-19",19993,SAMN07839772 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750035.1 ,2.72652,31.7,-,PEJI01,92,2779,2572,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/035/GCF_002750035.1_ASM275003v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/035/GCA_002750035.1_ASM275003v1
"Staphylococcus epidermidis","SCH-17",19993,SAMN07839770 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750045.1 ,2.74216,31.9,-,PEJG01,212,2794,2549,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/045/GCF_002750045.1_ASM275004v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/045/GCA_002750045.1_ASM275004v1
"Staphylococcus epidermidis","SCH-11",19993,SAMN07839764 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750095.1 ,2.47669,32.1,-,PEJA01,67,2470,2299,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/095/GCF_002750095.1_ASM275009v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/095/GCA_002750095.1_ASM275009v1
"Staphylococcus epidermidis","SCH-12",19993,SAMN07839765 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750115.1 ,2.4736,32,-,PEJB01,57,2461,2293,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/115/GCF_002750115.1_ASM275011v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/115/GCA_002750115.1_ASM275011v1
"Staphylococcus epidermidis","SCH-7",19993,SAMN07839760 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750125.1 ,2.61913,31.9,-,PEIW01,79,2632,2439,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/125/GCF_002750125.1_ASM275012v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/125/GCA_002750125.1_ASM275012v1
"Staphylococcus epidermidis","SCH-5",19993,SAMN07839758 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750145.1 ,2.57993,31.9,-,PEIU01,61,2576,2384,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/145/GCF_002750145.1_ASM275014v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/145/GCA_002750145.1_ASM275014v1
"Staphylococcus epidermidis","SCH-4",19993,SAMN07839757 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750175.1 ,2.59532,31.9,-,PEIT01,61,2606,2422,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/175/GCF_002750175.1_ASM275017v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/175/GCA_002750175.1_ASM275017v1
"Staphylococcus epidermidis","SCH-20",19993,SAMN07839773 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750185.1 ,2.76281,31.9,-,PEJJ01,92,2789,2575,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/185/GCF_002750185.1_ASM275018v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/185/GCA_002750185.1_ASM275018v1
"Staphylococcus epidermidis","SCH-2",19993,SAMN07839755 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750215.1 ,2.57463,31.9,-,PEIR01,67,2563,2373,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/215/GCF_002750215.1_ASM275021v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/215/GCA_002750215.1_ASM275021v1
"Staphylococcus epidermidis","SCH-10",19993,SAMN07839763 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750255.1 ,2.62102,32,-,PEIZ01,93,2629,2424,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/255/GCF_002750255.1_ASM275025v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/255/GCA_002750255.1_ASM275025v1
"Staphylococcus epidermidis","SCH-15",19993,SAMN07839768 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750265.1 ,2.58271,32,-,PEJE01,55,2585,2400,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/265/GCF_002750265.1_ASM275026v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/265/GCA_002750265.1_ASM275026v1
"Staphylococcus epidermidis","SCH-18",19993,SAMN07839771 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750285.1 ,2.4873,32.1,-,PEJH01,163,2474,2287,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/285/GCF_002750285.1_ASM275028v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/285/GCA_002750285.1_ASM275028v1
"Staphylococcus epidermidis","SCH-14",19993,SAMN07839767 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750305.1 ,2.59175,32.1,-,PEJD01,82,2571,2396,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/305/GCF_002750305.1_ASM275030v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/305/GCA_002750305.1_ASM275030v1
"Staphylococcus epidermidis","SCH-9",19993,SAMN07839762 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750335.1 ,2.57094,31.8,-,PEIY01,76,2569,2374,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/335/GCF_002750335.1_ASM275033v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/335/GCA_002750335.1_ASM275033v1
"Staphylococcus epidermidis","SCH-8",19993,SAMN07839761 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750345.1 ,2.59334,32,-,PEIX01,69,2605,2406,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/345/GCF_002750345.1_ASM275034v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/345/GCA_002750345.1_ASM275034v1
"Staphylococcus epidermidis","SCH-6",19993,SAMN07839759 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750355.1 ,2.64344,32,-,PEIV01,66,2675,2478,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/355/GCF_002750355.1_ASM275035v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/355/GCA_002750355.1_ASM275035v1
"Staphylococcus epidermidis","SCH-3",19993,SAMN07839756 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002750395.1 ,2.61348,31.9,-,PEIS01,75,2626,2435,2017/11/04,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/395/GCF_002750395.1_ASM275039v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/750/395/GCA_002750395.1_ASM275039v1
"Staphylococcus epidermidis","SCH-23",19993,SAMN07839776 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002752825.1 ,2.55141,31.9,-,PEKJ01,101,2536,2342,2017/11/06,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/825/GCF_002752825.1_ASM275282v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/752/825/GCA_002752825.1_ASM275282v1
"Staphylococcus epidermidis","SCH-22",19993,SAMN07839775 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002752835.1 ,2.89425,31.8,-,PEKK01,341,2944,2668,2017/11/06,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/835/GCF_002752835.1_ASM275283v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/752/835/GCA_002752835.1_ASM275283v1
"Staphylococcus epidermidis","SCH-21",19993,SAMN07839774 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_002752875.1 ,2.76631,31.6,-,PEKL01,122,2807,2581,2017/11/06,2017/11/09,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/875/GCF_002752875.1_ASM275287v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/752/875/GCA_002752875.1_ASM275287v1
"Staphylococcus epidermidis","bTMA-013",19993,SAMN08131154 ,PRJNA421035,"Terrabacteria group","Firmicutes",GCA_002835575.1 ,2.60506,32.2,-,PIYR01,107,2630,2451,2017/12/12,2017/12/14,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/835/575/GCF_002835575.1_ASM283557v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/835/575/GCA_002835575.1_ASM283557v1
"Staphylococcus epidermidis","NCTC 11047",19993,SAMN05978027 ,PRJNA339206,"Terrabacteria group","Firmicutes",GCA_002901875.1 ,2.44238,32,-,PPQG01,62,2413,2270,2018/01/27,2018/01/31,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/901/875/GCF_002901875.1_ASM290187v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/901/875/GCA_002901875.1_ASM290187v1
"Staphylococcus epidermidis","PR246B0",19993,SAMN07714113 ,PRJNA412434,"Terrabacteria group","Firmicutes",GCA_003086175.1 ,2.53669,32.3,-,PCFD01,219,2512,2343,2018/05/02,2018/08/28,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/086/175/GCF_003086175.1_ASM308617v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/175/GCA_003086175.1_ASM308617v1
"Staphylococcus epidermidis","173.6",19993,SAMN10232708 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003686995.1 ,2.53587,31.8,-,RDEC01,135,2607,2339,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/686/995/GCA_003686995.1_ASM368699v1
"Staphylococcus epidermidis","36.3",19993,SAMN10232698 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687015.1 ,2.75624,31.8,-,RDEM01,83,2817,2634,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/015/GCA_003687015.1_ASM368701v1
"Staphylococcus epidermidis","39.7",19993,SAMN10232694 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687035.1 ,2.68283,31.9,-,RDEQ01,65,2722,2568,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/035/GCA_003687035.1_ASM368703v1
"Staphylococcus epidermidis","86.4",19993,SAMN10232700 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687055.1 ,2.56223,32,-,RDEK01,86,2568,2404,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/055/GCA_003687055.1_ASM368705v1
"Staphylococcus epidermidis","36.4",19993,SAMN10232699 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687085.1 ,2.73495,31.8,-,RDEL01,85,2791,2613,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/085/GCA_003687085.1_ASM368708v1
"Staphylococcus epidermidis","171.10",19993,SAMN10232707 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687195.1 ,2.60047,31.9,-,RDED01,83,2646,2436,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/195/GCA_003687195.1_ASM368719v1
"Staphylococcus epidermidis","73.5",19993,SAMN10232704 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687235.1 ,2.54208,31.9,-,RDEG01,56,2553,2361,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/235/GCA_003687235.1_ASM368723v1
"Staphylococcus epidermidis","96.5",19993,SAMN10232701 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687255.1 ,2.65853,31.9,-,RDEJ01,87,2710,2527,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/255/GCA_003687255.1_ASM368725v1
"Staphylococcus epidermidis","125.3",19993,SAMN10232696 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687275.1 ,2.64393,31.9,-,RDEO01,70,2680,2518,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/275/GCA_003687275.1_ASM368727v1
"Staphylococcus epidermidis","125.8",19993,SAMN10232697 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687295.1 ,2.64377,31.9,-,RDEN01,67,2682,2519,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/295/GCA_003687295.1_ASM368729v1
"Staphylococcus epidermidis","36.5",19993,SAMN10232702 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687325.1 ,2.32576,31.9,-,RDEI01,647,2746,2001,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/325/GCA_003687325.1_ASM368732v1
"Staphylococcus epidermidis","125.1",19993,SAMN10232695 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687365.1 ,2.63175,31.9,-,RDEP01,82,2673,2506,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/365/GCA_003687365.1_ASM368736v1
"Staphylococcus epidermidis","15.1",19993,SAMN10232693 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687395.1 ,2.62896,31.9,-,RDER01,70,2660,2503,2018/10/24,2018/10/26,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/395/GCA_003687395.1_ASM368739v1
"Staphylococcus epidermidis","13A1",19993,SAMN10237431 ,PRJNA415995,"Terrabacteria group","Firmicutes",GCA_003687755.1 ,2.57784,31.9,-,RDFC01,138,2640,2470,2018/10/24,2018/10/24,Scaffold,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/755/GCA_003687755.1_ASM368775v1
"Staphylococcus epidermidis","NLAE-zl-G239",19993,SAMN04487862 ,PRJEB17321,"Terrabacteria group","Firmicutes",GCA_900113395.1 ,2.47444,31.9,-,FOPD01,30,2453,2288,2016/10/31,2017/03/28,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/113/395/GCF_900113395.1_IMG-taxon_2623620480_annotated_assembly,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/113/395/GCA_900113395.1_IMG-taxon_2623620480_annotated_assembly
"Staphylococcus epidermidis","staphylococcus epidermidis",19993,SAMEA103910387 ,PRJEB19953,"Terrabacteria group","Firmicutes",GCA_900169475.1 ,2.58675,31.9,-,FWCG01,51,2612,2431,2017/03/19,2017/03/24,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/169/475/GCF_900169475.1_ID412_assemblyCLC,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/169/475/GCA_900169475.1_ID412_assemblyCLC
"Staphylococcus epidermidis","I6",19993,SAMEA104168469 ,PRJEB21503,"Terrabacteria group","Firmicutes",GCA_900199525.1 ,2.44452,31.9,-,FZQW01,28,2435,2275,2017/11/22,2017/12/13,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/199/525/GCF_900199525.1_WGS411_S19,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/199/525/GCA_900199525.1_WGS411_S19
"Staphylococcus epidermidis","C7",19993,SAMEA104168467 ,PRJEB21503,"Terrabacteria group","Firmicutes",GCA_900199615.1 ,2.50787,32,-,FZRF01,47,2507,2308,2017/11/24,2017/12/13,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/199/615/GCF_900199615.1_WGS408_S16,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/199/615/GCA_900199615.1_WGS408_S16
"Staphylococcus epidermidis","I6",19993,SAMEA104168471 ,PRJEB21503,"Terrabacteria group","Firmicutes",GCA_900205795.1 ,2.41814,32,-,OAOB01,28,2422,2276,2017/11/24,2017/12/13,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/795/GCF_900205795.1_WGS417_S24,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/795/GCA_900205795.1_WGS417_S24
"Staphylococcus epidermidis","I4",19993,SAMEA104168468 ,PRJEB21503,"Terrabacteria group","Firmicutes",GCA_900205815.1 ,2.39773,32.1,-,OANX01,26,2376,2228,2017/11/20,2017/12/13,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/815/GCF_900205815.1_WGS415_S22,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/815/GCA_900205815.1_WGS415_S22
"Staphylococcus epidermidis","C3",19993,SAMEA104168464 ,PRJEB21503,"Terrabacteria group","Firmicutes",GCA_900205825.1 ,2.46036,32,-,OAOC01,40,2460,2289,2017/11/23,2017/12/13,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/825/GCF_900205825.1_WGS407_S15,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/825/GCA_900205825.1_WGS407_S15
"Staphylococcus epidermidis","I6",19993,SAMEA104168470 ,PRJEB21503,"Terrabacteria group","Firmicutes",GCA_900205845.1 ,2.44652,32,-,OANW01,26,2433,2277,2017/11/22,2017/12/13,Scaffold,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/845/GCF_900205845.1_WGS416_S23,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/845/GCA_900205845.1_WGS416_S23
"Staphylococcus epidermidis","949_S8",19993,SAMN03339004 ,PRJNA274731,"Terrabacteria group","Firmicutes",GCA_000934225.1 ,2.33987,32,chromosome:CP010942.1,-,1,2221,2119,2015/02/24,2015/08/05,Chromosome,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/934/225/GCA_000934225.1_ASM93422v1
"Staphylococcus epidermidis 14.1.R1.SE","14.1.R1.SE",19993,SAMN00761790 ,PRJNA64683,"Terrabacteria group","Firmicutes",GCA_000239515.2 ,2.55572,32.2,-,AGUC01,131,2608,2521,2011/12/22,2013/09/20,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/515/GCF_000239515.1_ASM23951v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/239/515/GCA_000239515.2_ASM23951v2
"Staphylococcus epidermidis VCU057","VCU057",19993,SAMN00117470 ,PRJNA53729,"Terrabacteria group","Firmicutes",GCA_000245655.2 ,2.48041,31.9,-,AHKY01,108,2514,2470,2012/02/01,2013/11/19,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/245/655/GCF_000245655.1_ASM24565v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/245/655/GCA_000245655.2_ASM24565v2
"Staphylococcus epidermidis VCU123","VCU123",19993,SAMN00117447 ,PRJNA53763,"Terrabacteria group","Firmicutes",GCA_000247105.2 ,2.43703,32,-,AHLE01,80,2466,2397,2012/02/07,2013/11/19,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/105/GCF_000247105.1_ASM24710v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/247/105/GCA_000247105.2_ASM24710v2
"Staphylococcus epidermidis IS-250","IS-250",19993,SAMN02436581 ,PRJNA53813,"Terrabacteria group","Firmicutes",GCA_000257945.1 ,2.54442,32,-,AJJR01,66,2578,2503,2012/04/05,2013/12/05,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/257/945/GCF_000257945.1_SaureusIS250v1.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/257/945/GCA_000257945.1_SaureusIS250v1.0
"Staphylococcus epidermidis NIHLM053","NIHLM053",19993,SAMN00993262 ,PRJNA62359,"Terrabacteria group","Firmicutes",GCA_000276405.1 ,2.55564,32,-,AKGP01,129,2515,2465,2012/07/09,2013/11/19,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/405/GCF_000276405.1_ASM27640v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/276/405/GCA_000276405.1_ASM27640v1
"Staphylococcus epidermidis NIHLM070","NIHLM070",19993,SAMN00991854 ,PRJNA62351,"Terrabacteria group","Firmicutes",GCA_000276485.1 ,2.47119,32,-,AKGL01,66,2325,2252,2012/07/09,2013/11/19,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/485/GCF_000276485.1_ASM27648v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/276/485/GCA_000276485.1_ASM27648v1
"Staphylococcus epidermidis NIHLM088","NIHLM088",19993,SAMN00991848 ,PRJNA62347,"Terrabacteria group","Firmicutes",GCA_000276525.1 ,2.49979,31.9,-,AKGJ01,53,2343,2292,2012/07/09,2013/11/19,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/276/525/GCF_000276525.1_ASM27652v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/276/525/GCA_000276525.1_ASM27652v1
"Staphylococcus epidermidis 12142587","12142587",19993,SAMN02471330 ,PRJNA175894,"Terrabacteria group","Firmicutes",GCA_000304575.1 ,2.55607,31.9,-,AMSJ01,81,-,-,2012/10/09,2014/01/08,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/304/575/GCF_000304575.1_ASM30457v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/304/575/GCA_000304575.1_ASM30457v1
"Staphylococcus epidermidis 528m","528m",19993,SAMN02470856 ,PRJNA189500,"Terrabacteria group","Firmicutes",GCA_000390345.1 ,2.68752,31.7,-,APHT01,117,2538,2502,2013/05/13,2014/01/08,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/345/GCF_000390345.1_Step528m,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/390/345/GCA_000390345.1_Step528m
"Staphylococcus epidermidis 41tr","41tr",19993,SAMN02470858 ,PRJNA189499,"Terrabacteria group","Firmicutes",GCA_000390365.1 ,2.68546,31.7,-,APHU01,100,2561,2502,2013/05/13,2014/01/08,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/365/GCF_000390365.1_Step41tr,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/390/365/GCA_000390365.1_Step41tr
"Staphylococcus epidermidis 36-1","36-1",19993,SAMN02470857 ,PRJNA178533,"Terrabacteria group","Firmicutes",GCA_000390405.1 ,2.71464,31.8,-,APHS01,447,2677,2642,2013/05/13,2014/01/08,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/405/GCF_000390405.1_Step36-1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/390/405/GCA_000390405.1_Step36-1
"Staphylococcus epidermidis","1068_SEPI",19993,SAMN03197030 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001068615.1 (contaminated),3.5814,37.5,-,JWEE01,2883,-,-,2015/07/10,2016/07/13,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/068/615/GCF_001068615.1_ASM106861v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/068/615/GCA_001068615.1_ASM106861v1
"Staphylococcus epidermidis","926_SEPI",20104,SAMN03198144 ,PRJNA267549,"Terrabacteria group","Firmicutes",GCA_001075745.1 (contaminated),4.38758,36,-,JUNI01,565,-,-,2015/07/10,2016/07/13,Contig,-,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/075/745/GCA_001075745.1_ASM107574v1
"Staphylococcus epidermidis","ST14",19993,SAMN03859970 ,PRJNA289935,"Terrabacteria group","Firmicutes",GCA_001298115.1 ,2.47616,31.8,-,LGJG01,42,2342,2153,2015/09/24,2015/09/24,Contig,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/115/GCF_001298115.1_ASM129811v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/298/115/GCA_001298115.1_ASM129811v1
